id,name,year,metacritic_rating,reviewer_rating,positivity_ratio,to_beat_main,to_beat_extra,to_beat_completionist,extra_content_length,tags
105800,PixelJunk™ Eden,2012.0,81.0,8.0,3.973684210526316,8.99,13.45,21.55,12.56,Platformer|Relaxing|Colorful|Atmospheric|Music|Addictive|Casual|Indie|Action|2D|Pixel Graphics|Minimalist|Great Soundtrack|Singleplayer
581270,Old Man's Journey,2017.0,76.0,8.0,6.96875,1.57,1.76,1.79,0.2199999999999999,Story Rich|Adventure|Atmospheric|Exploration|Puzzle|Mystery|Casual|Indie|Short|Singleplayer|Great Soundtrack|Drama|Colorful|Hand-drawn|Interactive Fiction|Cartoon|Family Friendly|2D|Stylized
319970,The Detail,2014.0,77.0,6.0,2.624309392265193,4.18,6.2,8.79,4.609999999999999,Mature|Comic Book|Episodic|Classic|Visual Novel|Story Rich|Choices Matter|Cult Classic|Crime|Atmospheric|Indie|Retro|2D|Adventure|Great Soundtrack|Detective|Noir
286320,Oknytt,2014.0,61.0,8.0,10.88888888888889,5.25,5.05,5.37,0.1200000000000001,Horror|Story Rich|Old School|Adventure|Atmospheric|Exploration|Puzzle|Mythology|Dark Fantasy|Fantasy|Indie|Short|Singleplayer|Emotional|Supernatural|Dark|Cute|2D|Stylized
205840,Yesterday,2012.0,65.0,8.0,4.953020134228188,4.3,4.41,4.66,0.3600000000000003,Escape Room|Dark|Classic|Story Rich|Comedy|Mystery|Puzzle|Retro|2D|Adventure|Cult Classic|Great Soundtrack|Singleplayer
243160,Mushroom 11,2015.0,78.0,8.0,4.962962962962963,5.42,5.5,5.58,0.1600000000000001,Platformer|Post-apocalyptic|Physics|Music|Atmospheric|Puzzle|Indie|Action|2D|Difficult|Adventure|Experimental
244730,Divekick,2013.0,73.0,8.0,5.191637630662021,0.73,5.98,40.11,39.38,Fast-Paced|Multiplayer|Action|Fighting|Memes|Competitive|2D Fighter|Controller|Local Multiplayer|Local Co-Op|Comedy|Party|Parody |Funny|Arcade|Casual|Indie|Singleplayer|2D
651660,Halcyon 6: Starbase Commander (LIGHTSPEED EDITION),2017.0,73.0,6.0,3.79375,14.04,23.16,38.21,24.17,4X|Strategy|Pixel Graphics|Tactical RPG|Diplomacy|Turn-Based Combat|Exploration|Strategy RPG|Character Customization|RPG|Beautiful|Multiple Endings|Indie|Retro|Singleplayer|Simulation|Space|Turn-Based Strategy|Turn-Based|2D|Sci-fi
274270,NOT A HERO,2016.0,75.0,8.0,6.613899613899614,5.07,6.6,9.92,4.85,Platformer|Violent|Fast-Paced|Political|Funny|Comedy|Multiplayer|Indie|Retro|Gore|Shooter|Pixel Graphics|Action|Difficult|Adventure|2D|Great Soundtrack|Singleplayer
336140,Unavowed,2018.0,87.0,9.0,24.115384615384617,9.59,11.54,16.56,6.969999999999999,Magic|Story Rich|Pixel Graphics|Adventure|Atmospheric|Character Customization|Female Protagonist|RPG|Detective|Noir|Dark Fantasy|Multiple Endings|Mystery|Indie|Singleplayer|Supernatural|Dark|Choices Matter|Gothic|2D|Great Soundtrack
1076200,Roguebook,2021.0,78.0,8.0,5.434210526315789,8.28,40.29,196.07,187.79,Magic|Procedural Generation|Lore-Rich|Strategy|Card Game|Adventure|Turn-Based Combat|Atmospheric|Strategy RPG|RPG|Turn-Based Tactics|Roguelike Deckbuilder|Deckbuilding|Fantasy|Indie|Card Battler|Singleplayer|Hand-drawn|Colorful|Turn-Based Strategy|Cartoon|Loot|Turn-Based|2D|Difficult|Replay Value
600130,Valfaris,2019.0,86.0,8.0,5.724738675958188,7.43,9.4,12.88,5.450000000000001,Horror|Side Scroller|Action|Pixel Graphics|Platformer|Science|Gore|Nudity|Fantasy|Indie|Retro|Singleplayer|Violent|Dark|Gothic|2D|Difficult|Great Soundtrack|Metroidvania|Sci-fi
250380,Knock-knock,2013.0,57.0,8.0,6.782407407407407,3.4,4.45,8.82,5.42,Horror|Procedural Generation|Story Rich|Side Scroller|Strategy|Adventure|Platformer|Atmospheric|Crowdfunded|Puzzle|Tactical|Surreal|Psychological Horror|2D Platformer|Kickstarter|Mystery|Survival Horror|Survival|Indie|Cartoony|Singleplayer|Hand-drawn|Dark|2D|Difficult|Great Soundtrack
1218210,Coromon,2022.0,73.0,8.0,7.277310924369748,24.13,35.24,49.69,25.56,Story Rich|Strategy|Pixel Graphics|Creature Collector|Adventure|Turn-Based Combat|Exploration|Character Customization|Collectathon|RPG|JRPG|Indie|Retro|Singleplayer|Colorful|Cute|Anime|Turn-Based|2D|Difficult
392280,The Franz Kafka Videogame,2017.0,64.0,5.0,1.874493927125506,1.66,2.13,2.5,0.8400000000000001,Adventure|2.5D|Atmospheric|Puzzle|Surreal|Dynamic Narration|Comedy|Noir|Parody |Indie|Short|Dark Humor|Cartoony|Psychedelic|Singleplayer|Space|Hand-drawn|Cartoon|2D|Experimental
250700,Super Time Force Ultra,2014.0,80.0,8.0,8.306122448979592,4.68,7.17,14.15,9.47,Action-Adventure|Side Scroller|Strategy|Action|Pixel Graphics|Adventure|Platformer|PvE|Puzzle|Co-op|Dinosaurs|Comedy|2D Platformer|Parody |Funny|Arcade|Indie|Retro|Replay Value|Shooter|Singleplayer|Bullet Hell|Time Travel|Time Manipulation|Music|2D|Difficult|Great Soundtrack|Sci-fi
1940340,Darkest Dungeon® II,2023.0,82.0,6.0,3.024366937410416,24.6,57.55,122.5,97.9,Dark Fantasy|Hand-drawn|Turn-Based Combat|Procedural Generation|Story Rich|Gothic|Lovecraftian|Turn-Based Strategy|Dungeon Crawler|CRPG|Turn-Based|2D|Party-Based RPG|Singleplayer|Perma Death|Stylized|RPG|Turn-Based Tactics
253330,Neverending Nightmares,2014.0,68.0,6.0,3.088098918083462,1.66,2.25,2.9,1.24,Horror|Zombies|Action|Adventure|Atmospheric|Walking Simulator|Gore|Surreal|Psychological Horror|Multiple Endings|Kickstarter|Survival Horror|Indie|Short|Blood|Singleplayer|Psychological|Hand-drawn|Dark|Family Friendly|2D
285070,Between Me and The Night,2016.0,62.0,6.0,3.235602094240838,3.06,3.19,4.35,1.2899999999999996,Horror|Classic|Atmospheric|Cult Classic|Puzzle|Side Scroller|Indie|Retro|Action|Surreal|2D|Adventure|Great Soundtrack|Singleplayer|Early Access
314810,Randal's Monday,2014.0,57.0,6.0,3.3875,14.48,17.09,17.3,2.8200000000000003,Time Travel|Hand-drawn|Story Rich|Funny|Puzzle|Indie|Dark Humor|2D|Adventure|Comedy|Singleplayer
530320,Wandersong,2018.0,82.0,9.0,20.83333333333333,9.26,10.9,11.92,2.66,Magic|Rhythm|Story Rich|Side Scroller|Adventure|Platformer|Exploration|GameMaker|Controller|Comedy|Kickstarter|Pirates|Funny|Casual|Fantasy|Indie|Cartoony|Emotional|Great Soundtrack|Colorful|Cute|Music|Family Friendly|2D|Experimental|Stylized
496620,Monster Slayers,2017.0,86.0,6.0,3.8410041841004174,7.69,42.38,94.22,86.53,Strategy|Action|Card Game|Class-Based|Turn-Based Combat|Female Protagonist|RPG|Roguelike Deckbuilder|Deckbuilding|Fantasy|Indie|Card Battler|Singleplayer|Dungeon Crawler|Turn-Based Strategy|Loot|Turn-Based|2D|Difficult|Replay Value
390290,Bulb Boy,2015.0,84.0,8.0,8.339449541284404,2.01,2.37,2.7,0.6900000000000004,Horror|Dark|Cute|Atmospheric|Funny|Puzzle|Indie|Short|Gore|Dark Humor|Psychological Horror|Surreal|2D|Adventure|Singleplayer
285440,Crimzon Clover WORLD IGNITION,2014.0,85.0,8.0,13.88888888888889,0.94,4.92,21.32,20.38,Arcade|Indie|Action|2D|Local Multiplayer|Difficult|Shooter|Local Co-Op|Great Soundtrack|Singleplayer|Bullet Hell
978520,Legend of Keepers: Career of a Dungeon Manager,2021.0,76.0,6.0,3.97636815920398,19.8,23.0,64.83,45.03,Strategy|Pixel Graphics|Turn-Based Combat|Management|RPG|Turn-Based Tactics|Early Access|Villain Protagonist|Dark Fantasy|Fantasy|Indie|Singleplayer|Dark|Gothic|Lovecraftian|Dungeon Crawler|Turn-Based|2D|Difficult|Replay Value|Board Game
366320,Seasons after Fall,2016.0,75.0,8.0,4.243396226415094,6.06,6.88,7.77,1.71,Platformer|Relaxing|Hand-drawn|Cute|Atmospheric|Puzzle|Side Scroller|Fantasy|Indie|Fox|2D|Adventure|Metroidvania|Great Soundtrack|Singleplayer|Beautiful
311480,Vertical Drop Heroes HD,2014.0,70.0,8.0,4.185714285714286,5.16,10.72,14.23,9.07,Platformer|Procedural Generation|Perma Death|Action Roguelike|Casual|Action RPG|Free to Play|Indie|Action|Multiplayer|Split Screen|Controller|Singleplayer|Local Multiplayer|Co-op|Local Co-Op|2D|RPG
1374840,Dark Deity,2021.0,80.0,6.0,2.8308823529411766,23.82,33.13,45.12,21.3,Story Rich|Lore-Rich|Strategy|Pixel Graphics|Tactical RPG|Adventure|Turn-Based Combat|Strategy RPG|Character Customization|Top-Down|RPG|Turn-Based Tactics|JRPG|Fantasy|Indie|Party-Based RPG|Perma Death|Anime|Turn-Based Strategy|2D
253750,Ikaruga,2014.0,84.0,8.0,17.396396396396398,1.64,19.79,238.4,236.76,Multiplayer|Action|Adventure|Puzzle|Controller|Co-op|Local Co-Op|Local Multiplayer|Classic|Arcade|Indie|Retro|Shooter|Singleplayer|Bullet Hell|Space|Addictive|2D|Difficult|Great Soundtrack|Sci-fi
1221250,NORCO,2022.0,89.0,8.0,12.71551724137931,5.87,7.42,7.94,2.0700000000000003,Story Rich|First-Person|Dystopian |Pixel Graphics|Old School|Adventure|Atmospheric|Investigation|Surreal|Philosophical|Noir|Mystery|Retro|Singleplayer|Colorful|Dark|Gothic|2D|Conspiracy
314790,Silence,2016.0,75.0,8.0,5.431818181818182,22.85,35.42,50.85,28.0,Dark|Classic|Story Rich|Atmospheric|Choices Matter|Cult Classic|Puzzle|Casual|Exploration|Fantasy|Indie|Short|Retro|2D|Adventure|Female Protagonist|Great Soundtrack|Singleplayer
209120,Street Fighter X Tekken,2012.0,79.0,5.0,1.2386587771203157,2.25,8.52,38.67,36.42,3D Vision|Online Co-Op|Arcade|Anime|Multiplayer|Action|2D Fighter|2D|Controller|Singleplayer|Co-op|Fighting|2.5D|Local Co-Op|4 Player Local|Local Multiplayer
251430,The Inner World,2013.0,72.0,8.0,9.778846153846152,6.77,7.24,7.96,1.1900000000000004,Hand-drawn|Classic|Story Rich|Atmospheric|Funny|Comedy|Puzzle|Indie|Retro|2D|Adventure|Great Soundtrack|Singleplayer
339190,Dead Synchronicity: Tomorrow Comes Today,2015.0,70.0,8.0,5.163461538461538,5.49,5.98,7.39,1.8999999999999997,Horror|Post-apocalyptic|Dark|Classic|Story Rich|Atmospheric|Funny|Comedy|Cult Classic|Kickstarter|Mystery|Puzzle|Indie|Retro|2D|Adventure|Great Soundtrack|Singleplayer
220090,The Journey Down: Chapter One,2013.0,72.0,8.0,6.811320754716981,2.28,2.63,2.77,0.4900000000000002,Episodic|Story Rich|Adventure|2.5D|Mouse only|Atmospheric|Puzzle|Surreal|Narration|Dynamic Narration|Comedy|Noir|Dark Fantasy|Sequel|Classic|Funny|Casual|Fantasy|Indie|Short|Dark Humor|Retro|Linear|Singleplayer|Dark Comedy|Realistic|Colorful|Hand-drawn|Dark|2D|Great Soundtrack
312200,Chasm,2018.0,72.0,6.0,2.613223140495868,8.72,10.68,12.6,3.879999999999999,Platformer|Procedural Generation|Side Scroller|Action RPG|Fantasy|Indie|Retro|Action|2D|Pixel Graphics|Singleplayer|Adventure|Metroidvania|RPG
324160,CLANNAD,2015.0,83.0,9.0,65.20370370370371,6.5,6.74,6.8,0.2999999999999998,Horror|Story Rich|Visual Novel|Dating Sim|Adventure|Atmospheric|Crowdfunded|Romance|Memes|Walking Simulator|Psychological Horror|Comedy|Multiple Endings|Nudity|Classic|Kickstarter|Survival Horror|Sexual Content|Casual|Singleplayer|Emotional|Drama|Cute|Choices Matter|Anime|Family Friendly|2D|Great Soundtrack|Illuminati
371200,Halcyon 6: Starbase Commander,2016.0,71.0,8.0,5.228571428571429,14.04,23.16,38.21,24.17,Space|Turn-Based Combat|Turn-Based Strategy|Strategy RPG|Strategy|Indie|Turn-Based|2D|Pixel Graphics|Singleplayer|Tactical RPG|Adventure|Simulation|RPG|Sci-fi|Early Access
631980,Immortal Planet,2017.0,65.0,5.0,1.796875,9.35,13.19,13.67,4.32,Souls-like|Dark Fantasy|Violent|Dark|Atmospheric|Isometric|Action RPG|Fantasy|Indie|Hack and Slash|Gore|Action|2D|Singleplayer|Difficult|Adventure|RPG|Sci-fi
241320,Ittle Dew,2013.0,67.0,8.0,11.54,2.81,5.18,7.47,4.66,Sokoban|Action|Adventure|Exploration|Puzzle|Top-Down|Female Protagonist|Comedy|RPG|Funny|Fantasy|Indie|Short|Cartoony|Singleplayer|Cute|Anime|2D|Great Soundtrack
1011190,SIMULACRA 2,2020.0,69.0,8.0,7.023529411764706,4.82,7.24,9.03,4.209999999999999,Horror|Story Rich|Visual Novel|Hacking|Action|Adventure|Atmospheric|Puzzle|Surreal|Psychological Horror|Artificial Intelligence|Narration|Detective|Multiple Endings|Text-Based|Mystery|Indie|Thriller|Simulation|Singleplayer|FMV|Realistic|Violent|Choices Matter|Conversation|Immersive Sim|2D|Experimental|Great Soundtrack
43600,Nancy Drew®: Warnings at Waverly Academy,2010.0,76.0,8.0,8.791666666666666,5.64,7.76,10.85,5.21,Snow|First-Person|Story Rich|Historical|Visual Novel|Adventure|2.5D|Mouse only|Football (Soccer)|Atmospheric|Exploration|Puzzle|Competitive|Female Protagonist|Detective|Classic|Funny|Mystery|Casual|Retro|Cooking|Cult Classic|Remake|Linear|Hockey|Based On A Novel|Drama|Education|Hidden Object|Family Friendly|2D|Great Soundtrack|Board Game
228960,Skulls of the Shogun,2013.0,72.0,8.0,8.986301369863014,9.91,17.02,29.49,19.58,Turn-Based Combat|Funny|Turn-Based Strategy|Multiplayer|Strategy|Indie|Tactical|Turn-Based|Cartoony|2D|Local Multiplayer|Asynchronous Multiplayer|Comedy|Singleplayer|Turn-Based Tactics
912570,BEAUTIFUL DESOLATION,2020.0,76.0,6.0,3.836206896551724,10.9,12.84,14.66,3.76,Horror|Story Rich|Lore-Rich|Futuristic|Old School|Adventure|2.5D|Soundtrack|Turn-Based Combat|Atmospheric|Crowdfunded|Exploration|Puzzle|Isometric|CRPG|Investigation|Top-Down|RPG|Beautiful|1980s|Multiple Endings|Post-apocalyptic|Kickstarter|Mystery|Casual|Indie|Retro|Singleplayer|FMV|Alternate History|Choose Your Own Adventure|Colorful|Dark|Choices Matter|Cinematic|2D|Great Soundtrack|Sci-fi
58570,The Next BIG Thing,2011.0,75.0,8.0,5.451612903225806,6.14,7.21,7.81,1.67,Escape Room|Classic|Story Rich|Funny|Comedy|Cult Classic|Mystery|Puzzle|Indie|Retro|2D|Adventure|Great Soundtrack|Singleplayer
940680,The Textorcist: The Story of Ray Bibbia,2019.0,78.0,8.0,4.606635071090047,4.05,5.42,10.51,6.46,Story Rich|Atmospheric|Funny|Typing|GameMaker|Demons|Indie|Retro|Gore|Dark Humor|Pixel Graphics|Action|Difficult|2D|Great Soundtrack|Singleplayer|Beautiful|Bullet Hell
224820,Super House of Dead Ninjas,2013.0,79.0,9.0,22.514705882352946,2.43,6.43,25.79,23.36,Fast-Paced|Procedural Generation|Side Scroller|Action|Pixel Graphics|Adventure|Platformer|Action Roguelike|Controller|Female Protagonist|Arcade|Casual|Indie|Retro|Singleplayer|Ninja|Addictive|2D|Difficult|Replay Value
209370,Analogue: A Hate Story,2012.0,62.0,8.0,13.392156862745098,3.09,5.1,6.17,3.08,Story Rich|Visual Novel|Hacking|Dating Sim|Adventure|Romance|Female Protagonist|Multiple Endings|Text-Based|Nudity|Mature|Mystery|Indie|Singleplayer|Dark|Cute|Interactive Fiction|Choices Matter|Anime|2D|Great Soundtrack|Sci-fi
583470,The End Is Nigh,2017.0,84.0,8.0,15.173652694610778,8.02,15.81,63.58,55.56,Historical|Action|Pixel Graphics|Adventure|Platformer|Atmospheric|Memes|Dark Fantasy|Post-apocalyptic|Funny|Indie|Retro|Precision Platformer|Singleplayer|Dark Comedy|Dark|2D|Difficult|Great Soundtrack|Metroidvania
774201,Heaven's Vault,2019.0,76.0,8.0,7.825,15.41,19.57,36.1,20.69,Story Rich|Historical|Adventure|Atmospheric|Exploration|Puzzle|Female Protagonist|Mystery|Indie|Singleplayer|Choose Your Own Adventure|Space|Colorful|Interactive Fiction|Choices Matter|Narrative|2D|Great Soundtrack|Sci-fi
255870,PixelJunk™ Shooter,2013.0,73.0,8.0,8.295081967213115,4.67,6.93,9.59,4.92,Physics|Twin Stick Shooter|Puzzle|Casual|Indie|Action|2D|Pixel Graphics|Co-op|Local Co-Op|Shooter|Local Multiplayer|Controller|Singleplayer|Sci-fi
253840,Shantae: Half-Genie Hero,2016.0,76.0,8.0,9.44343891402715,6.34,7.56,8.05,1.7100000000000009,Action-Adventure|Side Scroller|Action|Adventure|2.5D|Platformer|Crowdfunded|Memes|Female Protagonist|Comedy|Nudity|Kickstarter|Funny|Fantasy|Indie|Singleplayer|Hand-drawn|Cute|Anime|2D|Great Soundtrack|Metroidvania
927250,Bladed fury,2018.0,74.0,8.0,6.397129186602871,3.35,3.59,4.77,1.4199999999999997,Souls-like|Nudity|Platformer|Violent|RPG|Casual|Action RPG|Anime|Indie|Hack and Slash|Side Scroller|Action|2D Fighter|Singleplayer|2D|Adventure|Female Protagonist|Metroidvania
80330,The Blackwell Legacy,2012.0,80.0,8.0,8.14569536423841,2.9,3.27,4.32,1.4200000000000004,Supernatural|Escape Room|Story Rich|Atmospheric|Mystery|Puzzle|Third Person|Indie|Short|Retro|2D|Pixel Graphics|Singleplayer|Adventure|Female Protagonist|Detective|Noir
237740,Angry Video Game Nerd Adventures,2013.0,77.0,8.0,7.735955056179775,2.99,4.19,6.2,3.21,Side Scroller|Action|Pixel Graphics|Old School|Adventure|Platformer|Memes|Gore|Controller|Comedy|Parody |Nudity|Satire|Mature|Funny|Indie|Retro|Singleplayer|Violent|Anime|2D|Difficult|Great Soundtrack
535520,Nidhogg 2,2017.0,80.0,8.0,4.437810945273632,0.52,1.77,16.86,16.34,Horror|Multiplayer|Action|Pixel Graphics|Fighting|Platformer|2D Fighter|Gore|Psychological Horror|Local Multiplayer|Comedy|Funny|Casual|Indie|PvP|Party Game|Swordplay|Violent|2D|Great Soundtrack
331690,Crossing Souls,2018.0,70.0,6.0,3.830449826989619,8.76,9.45,10.12,1.3599999999999994,1980s|Story Rich|Atmospheric|Funny|Puzzle|Indie|Retro|Action|2D|Pixel Graphics|Singleplayer|Difficult|Adventure|Top-Down|Great Soundtrack|RPG
573120,Dead In Vinland,2018.0,74.0,6.0,3.598187311178248,35.98,48.76,66.09,30.110000000000007,Turn-Based Combat|Perma Death|Vikings|Story Rich|Atmospheric|Management|Survival|Strategy|Indie|Turn-Based|2D|Adventure|Singleplayer|Difficult|Resource Management|Simulation|RPG
274250,OlliOlli,2014.0,78.0,6.0,3.630434782608696,4.0,7.76,14.79,10.79,Platformer|Skateboarding|Arcade|Casual|Indie|Action|2D|Pixel Graphics|Difficult|Sports|Great Soundtrack|Singleplayer|Skating
447150,APE OUT,2019.0,83.0,8.0,17.3,2.15,3.09,7.92,5.77,Fast-Paced|Action|Music-Based Procedural Generation|Soundtrack|Atmospheric|Gore|Surreal|Top-Down|Top-Down Shooter|Arcade|Casual|Indie|Blood|Singleplayer|Great Soundtrack|Violent|Music|Addictive|2D|Difficult|Stylized
792040,Detective Di: The Silk Rose Murders,2019.0,80.0,8.0,8.841121495327103,4.45,4.68,5.77,1.3199999999999994,Story Rich|Historical|Crime|Pixel Graphics|Adventure|Atmospheric|Puzzle|Investigation|Detective|Kickstarter|Mystery|Casual|Indie|Retro|Thriller|Linear|Singleplayer|Interactive Fiction|Conversation|Narrative|2D|Minimalist|Great Soundtrack
916730,Gato Roboto,2019.0,79.0,9.0,18.994152046783626,3.29,3.86,4.32,1.0300000000000002,Side Scroller|Action|Pixel Graphics|Adventure|Platformer|Sci-fi|Exploration|Controller|Female Protagonist|Indie|Short|Retro|Singleplayer|Great Soundtrack|Cute|2D|Difficult|Open World|Metroidvania|Cats
40420,Tidalis,2010.0,75.0,5.0,1.8625,16.05,20.55,180.17,164.11999999999998,Multiplayer|Level Editor|Puzzle|Split Screen|Surreal|Psychological Horror|Co-op|Local Multiplayer|Relaxing|Funny|Casual|Indie|Retro|Singleplayer|Match 3|Colorful|Cute|Family Friendly|2D|Difficult|Replay Value
421170,Indivisible,2019.0,78.0,6.0,2.638655462184874,18.52,22.73,28.36,9.84,Story Rich|Side Scroller|Action|Platformer|Turn-Based Combat|Action RPG|Local Co-Op|Female Protagonist|RPG|JRPG|Nudity|Sexual Content|Fantasy|Indie|Singleplayer|Hand-drawn|Colorful|Cute|Anime|2D|Great Soundtrack|Metroidvania
319450,Chariot,2014.0,76.0,8.0,4.283783783783784,12.76,30.0,31.07,18.31,Multiplayer|Side Scroller|Adventure|Platformer|Physics|Exploration|Puzzle|Controller|Co-op|Local Co-Op|Local Multiplayer|Female Protagonist|Funny|Arcade|Casual|Fantasy|Indie|Singleplayer|2D|Metroidvania
350740,The Bug Butcher,2016.0,81.0,8.0,9.371681415929205,2.27,5.2,6.53,4.26,Platformer|Fast-Paced|Arcade|Casual|Multiplayer|Indie|Action|Cartoony|2D|Co-op|Difficult|Local Co-Op|Great Soundtrack|Singleplayer|Sci-fi|Early Access|Bullet Hell
1000030,"""Cook, Serve, Delicious! 3?!""",2020.0,79.0,8.0,12.185714285714283,46.44,53.02,86.1,39.66,Fast-Paced|Co-op Campaign|Multiplayer|Strategy|Action|Management|GameMaker|Co-op|Local Co-Op|Local Multiplayer|Comedy|Early Access|Post-apocalyptic|Funny|Typing|Arcade|Casual|Indie|Cooking|Singleplayer|Simulation|Family Friendly|2D|Difficult
207040,Sine Mora,2012.0,77.0,8.0,4.4678362573099415,2.64,2.99,3.4,0.7599999999999998,Steampunk|Arcade|Side Scroller|Indie|Action|2D|Controller|Difficult|Shooter|Singleplayer|Bullet Hell
465280,Yesterday Origins,2016.0,74.0,8.0,4.710280373831775,8.09,9.13,11.5,3.41,Story Rich|Adventure|Puzzle|Comedy|Classic|Funny|Mystery|Casual|Fantasy|Retro|Thriller|Cult Classic|Remake|Singleplayer|Violent|Dark|Medieval|2D|Great Soundtrack
234900,Anodyne,2013.0,75.0,8.0,5.353488372093024,6.1,6.89,9.17,3.0700000000000003,Action-Adventure|Action|Pixel Graphics|Adventure|Combat|Soundtrack|Atmospheric|Exploration|Puzzle|Action RPG|Surreal|Controller|Top-Down|Philosophical|RPG|RPGMaker|Fantasy|Indie|Retro|Singleplayer|Nonlinear|Psychological|Colorful|Abstract|Dark|Dungeon Crawler|2D|Great Soundtrack
938380,Townsmen - A Kingdom Rebuilt,2019.0,60.0,5.0,2.0316455696202533,3.45,24.29,40.36,36.91,Strategy|Resource Management|Colony Sim|Building|Atmospheric|City Builder|Isometric|Beautiful|Sandbox|Casual|Indie|Singleplayer|Simulation|Colorful|Cute|Medieval|Family Friendly|2D|Replay Value|Economy
206370,Tales From Space: Mutant Blobs Attack,2012.0,83.0,8.0,10.154929577464788,3.73,4.82,6.94,3.2100000000000004,Side Scroller|Action|Platformer|Physics|Exploration|Puzzle|Controller|Comedy|2D Platformer|Funny|Casual|Indie|Cartoony|Dark Humor|Retro|Singleplayer|Space|Dark Comedy|Hand-drawn|Colorful|Family Friendly|2D|Great Soundtrack|Sci-fi
732810,Slipstream,2018.0,75.0,8.0,6.335051546391752,1.03,4.52,10.82,9.79,Driving|Pixel Graphics|Old School|Soundtrack|Atmospheric|Controller|Local Multiplayer|1980s|Relaxing|Racing|Arcade|Casual|Indie|Retro|Psychedelic|Singleplayer|Great Soundtrack|Colorful|Music|2D|Stylized|4 Player Local
227580,"""10,000,000""",2013.0,67.0,8.0,8.837837837837839,6.1,7.55,9.17,3.0700000000000003,Strategy|Action|Pixel Graphics|Mouse only|Puzzle|RPG|Touch-Friendly|Casual|Fantasy|Indie|Short|Retro|Singleplayer|Match 3|Addictive|Dungeon Crawler|Family Friendly|2D|Difficult|Great Soundtrack
